CVE_ID,CWE_ID
CVE-2016-5939,CWE-89
CVE-2016-5940,CWE-79
CVE-2016-5941,CWE-22
CVE-2016-5942,CWE-79
CVE-2016-5943,CWE-284
CVE-2016-5944,CWE-79
CVE-2016-5945,CWE-284
CVE-2016-5946,CWE-200
CVE-2016-5947,CWE-20
CVE-2016-5948,CWE-79
CVE-2016-5949,CWE-254
CVE-2016-5950,CWE-255
CVE-2016-5951,CWE-79
CVE-2016-5952,CWE-89
CVE-2016-5953,CWE-200
CVE-2016-5954,CWE-284
CVE-2016-5955,CWE-79
CVE-2016-5957,CWE-310
CVE-2016-5958,CWE-200
CVE-2016-5959,CWE-200
CVE-2016-5960,CWE-200
CVE-2016-5963,CWE-284
CVE-2016-5964,CWE-284
CVE-2016-5966,CWE-200
CVE-2016-5967,CWE-532
CVE-2016-5968,CWE-918
CVE-2016-5970,CWE-22
CVE-2016-5971,CWE-200
CVE-2016-5972,CWE-200
CVE-2016-5974,CWE-79
CVE-2016-5975,CWE-79
CVE-2016-5976,CWE-200
CVE-2016-5977,CWE-601
CVE-2016-5978,CWE-79
CVE-2016-5979,CWE-264
CVE-2016-5980,CWE-79
CVE-2016-5981,CWE-79
CVE-2016-5983,CWE-284
CVE-2016-5984,CWE-79
CVE-2016-5985,CWE-119
CVE-2016-5986,CWE-200
CVE-2016-5987,CWE-20
CVE-2016-5988,CWE-200
CVE-2016-5990,CWE-284
CVE-2016-5991,CWE-264
CVE-2016-5994,CWE-200
CVE-2016-5995,CWE-264
CVE-2016-5996,CWE-640
CVE-2016-5997,CWE-640
CVE-2016-6000,CWE-79
CVE-2016-6001,CWE-918
CVE-2016-6018,CWE-200
CVE-2016-6019,CWE-79
CVE-2016-6020,CWE-601
CVE-2016-6021,CWE-79
CVE-2016-6022,CWE-79
CVE-2016-6023,CWE-22
CVE-2016-6024,CWE-200
CVE-2016-6025,CWE-264
CVE-2016-6026,CWE-200
CVE-2016-6027,CWE-79
CVE-2016-6028,CWE-264
CVE-2016-6029,CWE-200
CVE-2016-6030,CWE-79
CVE-2016-6031,CWE-79
CVE-2016-6032,CWE-79
CVE-2016-6033,CWE-352
CVE-2016-6034,CWE-200
CVE-2016-6035,CWE-79
CVE-2016-6036,CWE-79
CVE-2016-6037,CWE-79
CVE-2016-6038,CWE-22
CVE-2016-6039,CWE-79
CVE-2016-6040,CWE-384
CVE-2016-6042,CWE-119
CVE-2016-6043,CWE-384
CVE-2016-6044,CWE-284
CVE-2016-6045,CWE-352
CVE-2016-6046,CWE-79
CVE-2016-6047,CWE-79
CVE-2016-6054,CWE-79
CVE-2016-6055,CWE-79
CVE-2016-6056,CWE-79
CVE-2016-6059,CWE-611
CVE-2016-6060,CWE-200
CVE-2016-6061,CWE-79
CVE-2016-6062,CWE-79
CVE-2016-6065,CWE-78
CVE-2016-6068,CWE-200
CVE-2016-6072,CWE-79
CVE-2016-6077,CWE-284
CVE-2016-6079,CWE-264
CVE-2016-6080,CWE-200
CVE-2016-6082,CWE-416
CVE-2016-6083,CWE-200
CVE-2016-6084,CWE-20
CVE-2016-6085,CWE-284
CVE-2016-6087,CWE-20
CVE-2016-6089,CWE-284
CVE-2016-6092,CWE-200
CVE-2016-6093,CWE-255
CVE-2016-6094,CWE-200
CVE-2016-6095,CWE-284
CVE-2016-6096,CWE-79
CVE-2016-6097,CWE-200
CVE-2016-6098,CWE-284
CVE-2016-6099,CWE-200
CVE-2016-6100,CWE-352
CVE-2016-6102,CWE-200
CVE-2016-6103,CWE-352
CVE-2016-6104,CWE-434
CVE-2016-6105,CWE-284
CVE-2016-6110,CWE-255
CVE-2016-6111,CWE-611
CVE-2016-6112,CWE-264
CVE-2016-6113,CWE-79
CVE-2016-6114,CWE-79
CVE-2016-6115,CWE-119
CVE-2016-6116,CWE-200
CVE-2016-6117,CWE-200
CVE-2016-6118,CWE-79
CVE-2016-6121,CWE-79
CVE-2016-6122,CWE-200
CVE-2016-6123,CWE-79
CVE-2016-6124,CWE-434
CVE-2016-6125,CWE-79
CVE-2016-6126,CWE-22
CVE-2016-6127,CWE-79
CVE-2016-6128,CWE-20
CVE-2016-6129,CWE-20
CVE-2016-6130,CWE-362
CVE-2016-6131,CWE-20
CVE-2016-6132,CWE-125
CVE-2016-6133,CWE-79
CVE-2016-6136,CWE-362
CVE-2016-6138,CWE-22
CVE-2016-6140,CWE-284
CVE-2016-6143,CWE-284
CVE-2016-6144,CWE-284
CVE-2016-6145,CWE-200
CVE-2016-6146,CWE-200
CVE-2016-6147,CWE-78
CVE-2016-6148,CWE-20
CVE-2016-6149,CWE-200
CVE-2016-6150,CWE-284
CVE-2016-6153,CWE-20
CVE-2016-6154,CWE-79
CVE-2016-6156,CWE-362
CVE-2016-6158,CWE-352
CVE-2016-6159,CWE-287
CVE-2016-6160,CWE-399
CVE-2016-6161,CWE-125
CVE-2016-6162,CWE-20
CVE-2016-6163,CWE-125
CVE-2016-6164,CWE-190
CVE-2016-6167,CWE-426
CVE-2016-6168,CWE-416
CVE-2016-6169,CWE-119
CVE-2016-6170,CWE-20
CVE-2016-6171,CWE-400
CVE-2016-6172,CWE-400
CVE-2016-6173,CWE-399
CVE-2016-6175,CWE-94
CVE-2016-6177,CWE-190
CVE-2016-6178,CWE-20
CVE-2016-6179,CWE-284
CVE-2016-6180,CWE-284
CVE-2016-6181,CWE-284
CVE-2016-6182,CWE-284
CVE-2016-6183,CWE-284
CVE-2016-6184,CWE-284
CVE-2016-6186,CWE-79
CVE-2016-6187,CWE-264
CVE-2016-6188,CWE-399
CVE-2016-6189,CWE-184
CVE-2016-6190,CWE-200
CVE-2016-6191,CWE-79
CVE-2016-6192,CWE-264
CVE-2016-6193,CWE-264
CVE-2016-6195,CWE-89
CVE-2016-6197,CWE-20
CVE-2016-6198,CWE-284
CVE-2016-6199,CWE-502
CVE-2016-6201,CWE-79
CVE-2016-6204,CWE-79
CVE-2016-6206,CWE-20
CVE-2016-6207,CWE-119
CVE-2016-6209,CWE-79
CVE-2016-6210,CWE-200
CVE-2016-6211,CWE-264
CVE-2016-6212,CWE-200
CVE-2016-6213,CWE-400
CVE-2016-6214,CWE-125
CVE-2016-6217,CWE-79
CVE-2016-6220,CWE-200
CVE-2016-6223,CWE-189
CVE-2016-6224,CWE-20
CVE-2016-6225,CWE-326
CVE-2016-6231,CWE-200
CVE-2016-6232,CWE-22
CVE-2016-6233,CWE-89
CVE-2016-6234,CWE-20
CVE-2016-6235,CWE-399
CVE-2016-6236,CWE-125
CVE-2016-6237,CWE-787
CVE-2016-6238,CWE-125
CVE-2016-6239,CWE-20
CVE-2016-6240,CWE-189
CVE-2016-6241,CWE-190
CVE-2016-6242,CWE-189
CVE-2016-6243,CWE-20
CVE-2016-6244,CWE-20
CVE-2016-6246,CWE-20
CVE-2016-6247,CWE-20
CVE-2016-6249,CWE-200
CVE-2016-6250,CWE-190
CVE-2016-6252,CWE-190
CVE-2016-6253,CWE-59
CVE-2016-6254,CWE-119
CVE-2016-6255,CWE-284
CVE-2016-6256,CWE-611
CVE-2016-6257,CWE-310
CVE-2016-6258,CWE-284
CVE-2016-6259,CWE-20
CVE-2016-6261,CWE-125
CVE-2016-6262,CWE-125
CVE-2016-6263,CWE-125
CVE-2016-6265,CWE-416
CVE-2016-6266,CWE-20
CVE-2016-6267,CWE-20
CVE-2016-6268,CWE-264
CVE-2016-6269,CWE-22
CVE-2016-6270,CWE-77
CVE-2016-6271,CWE-254
CVE-2016-6272,CWE-91
CVE-2016-6276,CWE-264
CVE-2016-6277,CWE-352
CVE-2016-6283,CWE-79
CVE-2016-6285,CWE-79
CVE-2016-6286,CWE-19
CVE-2016-6287,CWE-19
CVE-2016-6288,CWE-119
CVE-2016-6289,CWE-190
CVE-2016-6290,CWE-416
CVE-2016-6291,CWE-119
CVE-2016-6292,CWE-476
CVE-2016-6293,CWE-119
CVE-2016-6294,CWE-125
CVE-2016-6295,CWE-416
CVE-2016-6296,CWE-119
CVE-2016-6297,CWE-119
CVE-2016-6298,CWE-200
CVE-2016-6299,CWE-264
CVE-2016-6301,CWE-399
CVE-2016-6302,CWE-20
CVE-2016-6303,CWE-787
CVE-2016-6304,CWE-399
CVE-2016-6305,CWE-20
CVE-2016-6306,CWE-125
CVE-2016-6307,CWE-400
CVE-2016-6308,CWE-399
CVE-2016-6309,CWE-416
CVE-2016-6310,CWE-200
CVE-2016-6311,CWE-200
CVE-2016-6312,CWE-400
CVE-2016-6313,CWE-200
CVE-2016-6316,CWE-79
CVE-2016-6317,CWE-284
CVE-2016-6318,CWE-787
CVE-2016-6319,CWE-79
CVE-2016-6320,CWE-79
CVE-2016-6321,CWE-22
CVE-2016-6322,CWE-264
CVE-2016-6323,CWE-284
CVE-2016-6325,CWE-264
CVE-2016-6327,CWE-476
CVE-2016-6328,CWE-190
CVE-2016-6329,CWE-310
CVE-2016-6330,CWE-502
CVE-2016-6331,CWE-284
CVE-2016-6332,CWE-200
CVE-2016-6333,CWE-79
CVE-2016-6334,CWE-79
CVE-2016-6335,CWE-200
CVE-2016-6336,CWE-284
CVE-2016-6337,CWE-284
CVE-2016-6338,CWE-284
CVE-2016-6340,CWE-254
CVE-2016-6341,CWE-200
CVE-2016-6342,CWE-284
CVE-2016-6343,CWE-79
CVE-2016-6344,CWE-200
CVE-2016-6345,CWE-200
CVE-2016-6347,CWE-79
CVE-2016-6348,CWE-79
CVE-2016-6349,CWE-200
CVE-2016-6350,CWE-476
CVE-2016-6352,CWE-787
CVE-2016-6353,CWE-863
CVE-2016-6354,CWE-119
CVE-2016-6355,CWE-399
CVE-2016-6356,CWE-20
CVE-2016-6357,CWE-388
CVE-2016-6358,CWE-20
CVE-2016-6359,CWE-79
CVE-2016-6360,CWE-20
CVE-2016-6361,CWE-20
CVE-2016-6362,CWE-264
CVE-2016-6363,CWE-119
CVE-2016-6364,CWE-200
CVE-2016-6365,CWE-79
CVE-2016-6366,CWE-119
CVE-2016-6368,CWE-399
CVE-2016-6369,CWE-264
CVE-2016-6370,CWE-22
CVE-2016-6371,CWE-22
CVE-2016-6372,CWE-20
CVE-2016-6373,CWE-78
CVE-2016-6374,CWE-20
CVE-2016-6375,CWE-399
CVE-2016-6376,CWE-399
CVE-2016-6377,CWE-287
CVE-2016-6378,CWE-399
CVE-2016-6379,CWE-20
CVE-2016-6380,CWE-20
CVE-2016-6381,CWE-399
CVE-2016-6382,CWE-399
CVE-2016-6384,CWE-20
CVE-2016-6385,CWE-399
CVE-2016-6386,CWE-399
CVE-2016-6391,CWE-399
CVE-2016-6392,CWE-399
CVE-2016-6393,CWE-399
CVE-2016-6394,CWE-264
CVE-2016-6395,CWE-79
CVE-2016-6396,CWE-20
CVE-2016-6397,CWE-287
CVE-2016-6398,CWE-200
CVE-2016-6399,CWE-20
CVE-2016-6401,CWE-399
CVE-2016-6402,CWE-264
CVE-2016-6403,CWE-399
CVE-2016-6404,CWE-79
CVE-2016-6405,CWE-20
CVE-2016-6406,CWE-264
CVE-2016-6407,CWE-399
CVE-2016-6408,CWE-611
CVE-2016-6409,CWE-399
CVE-2016-6410,CWE-20
CVE-2016-6411,CWE-20
CVE-2016-6412,CWE-20
CVE-2016-6413,CWE-264
CVE-2016-6414,CWE-78
CVE-2016-6415,CWE-200
CVE-2016-6416,CWE-119
CVE-2016-6417,CWE-352
CVE-2016-6418,CWE-79
CVE-2016-6419,CWE-89
CVE-2016-6420,CWE-264
CVE-2016-6421,CWE-399
CVE-2016-6422,CWE-20
CVE-2016-6423,CWE-399
CVE-2016-6424,CWE-399
CVE-2016-6425,CWE-79
CVE-2016-6426,CWE-20
CVE-2016-6427,CWE-352
CVE-2016-6428,CWE-264
CVE-2016-6429,CWE-79
CVE-2016-6430,CWE-264
CVE-2016-6431,CWE-20
CVE-2016-6432,CWE-119
CVE-2016-6433,CWE-20
CVE-2016-6434,CWE-287
CVE-2016-6435,CWE-200
CVE-2016-6436,CWE-79
CVE-2016-6437,CWE-399
CVE-2016-6438,CWE-264
CVE-2016-6439,CWE-399
CVE-2016-6440,CWE-20
CVE-2016-6441,CWE-119
CVE-2016-6442,CWE-352
CVE-2016-6443,CWE-89
CVE-2016-6444,CWE-352
CVE-2016-6445,CWE-20
CVE-2016-6446,CWE-200
CVE-2016-6447,CWE-119
CVE-2016-6448,CWE-119
CVE-2016-6449,CWE-264
CVE-2016-6450,CWE-20
CVE-2016-6451,CWE-79
CVE-2016-6452,CWE-287
CVE-2016-6453,CWE-89
CVE-2016-6454,CWE-352
CVE-2016-6455,CWE-399
CVE-2016-6457,CWE-119
CVE-2016-6458,CWE-20
CVE-2016-6459,CWE-78
CVE-2016-6460,CWE-254
CVE-2016-6461,CWE-20
CVE-2016-6462,CWE-20
CVE-2016-6463,CWE-20
CVE-2016-6464,CWE-200
CVE-2016-6465,CWE-20
CVE-2016-6466,CWE-399
CVE-2016-6467,CWE-399
CVE-2016-6468,CWE-352
CVE-2016-6469,CWE-399
CVE-2016-6470,CWE-264
CVE-2016-6471,CWE-200
CVE-2016-6472,CWE-79
CVE-2016-6473,CWE-399
CVE-2016-6474,CWE-287
CVE-2016-6480,CWE-362
CVE-2016-6483,CWE-918
CVE-2016-6484,CWE-93
CVE-2016-6485,CWE-327
CVE-2016-6485,CWE-1204
CVE-2016-6486,CWE-264
CVE-2016-6489,CWE-203
CVE-2016-6490,CWE-120
CVE-2016-6491,CWE-125
CVE-2016-6492,CWE-264
CVE-2016-6493,CWE-254
CVE-2016-6494,CWE-200
CVE-2016-6495,CWE-200
CVE-2016-6496,CWE-20
CVE-2016-6497,CWE-254
CVE-2016-6500,CWE-20
CVE-2016-6501,CWE-20
CVE-2016-6503,CWE-20
CVE-2016-6504,CWE-476
CVE-2016-6505,CWE-369
CVE-2016-6506,CWE-399
CVE-2016-6507,CWE-399
CVE-2016-6508,CWE-399
CVE-2016-6509,CWE-20
CVE-2016-6510,CWE-189
CVE-2016-6511,CWE-399
CVE-2016-6512,CWE-20
CVE-2016-6513,CWE-399
CVE-2016-6515,CWE-20
CVE-2016-6516,CWE-119
CVE-2016-6517,CWE-22
CVE-2016-6518,CWE-399
CVE-2016-6519,CWE-79
CVE-2016-6520,CWE-125
CVE-2016-6521,CWE-352
CVE-2016-6522,CWE-190
CVE-2016-6523,CWE-79
CVE-2016-6525,CWE-119
CVE-2016-6526,CWE-264
CVE-2016-6527,CWE-264
CVE-2016-6530,CWE-798
CVE-2016-6531,CWE-255
CVE-2016-6532,CWE-798
CVE-2016-6534,CWE-77
CVE-2016-6535,CWE-798
CVE-2016-6536,CWE-264
CVE-2016-6537,CWE-200
CVE-2016-6538,CWE-255
CVE-2016-6539,CWE-200
CVE-2016-6540,CWE-200
CVE-2016-6541,CWE-287
CVE-2016-6542,CWE-20
CVE-2016-6543,CWE-284
CVE-2016-6544,CWE-287
CVE-2016-6545,CWE-384
CVE-2016-6546,CWE-255
CVE-2016-6547,CWE-255
CVE-2016-6548,CWE-200
CVE-2016-6549,CWE-287
CVE-2016-6550,CWE-310
CVE-2016-6551,CWE-255
CVE-2016-6552,CWE-255
CVE-2016-6553,CWE-255
CVE-2016-6554,CWE-255
CVE-2016-6555,CWE-79
CVE-2016-6556,CWE-79
CVE-2016-6557,CWE-352
CVE-2016-6558,CWE-77
CVE-2016-6559,CWE-119
CVE-2016-6560,CWE-20
CVE-2016-6561,CWE-476
CVE-2016-6562,CWE-295
CVE-2016-6563,CWE-119
CVE-2016-6564,CWE-264
CVE-2016-6565,CWE-20
CVE-2016-6566,CWE-89
CVE-2016-6567,CWE-20
CVE-2016-6578,CWE-352
CVE-2016-6580,CWE-399
CVE-2016-6581,CWE-399
CVE-2016-6582,CWE-254
CVE-2016-6585,CWE-20
CVE-2016-6586,CWE-20
CVE-2016-6587,CWE-200
CVE-2016-6588,CWE-79
CVE-2016-6589,CWE-20
CVE-2016-6590,CWE-269
CVE-2016-6591,CWE-863
CVE-2016-6592,CWE-427
CVE-2016-6593,CWE-426
CVE-2016-6594,CWE-254
CVE-2016-6595,CWE-399
CVE-2016-6597,CWE-254
CVE-2016-6598,CWE-284
CVE-2016-6599,CWE-255
CVE-2016-6600,CWE-22
CVE-2016-6601,CWE-22
CVE-2016-6602,CWE-327
CVE-2016-6603,CWE-20
CVE-2016-6604,CWE-476
CVE-2016-6605,CWE-284
CVE-2016-6606,CWE-310
CVE-2016-6607,CWE-79
CVE-2016-6608,CWE-79
CVE-2016-6609,CWE-77
CVE-2016-6610,CWE-200
CVE-2016-6611,CWE-89
CVE-2016-6612,CWE-200
CVE-2016-6613,CWE-200
CVE-2016-6614,CWE-22
CVE-2016-6615,CWE-79
CVE-2016-6616,CWE-89
CVE-2016-6617,CWE-89
CVE-2016-6619,CWE-89
CVE-2016-6620,CWE-502
CVE-2016-6621,CWE-918
CVE-2016-6622,CWE-399
CVE-2016-6623,CWE-20
CVE-2016-6624,CWE-254
CVE-2016-6625,CWE-200
CVE-2016-6626,CWE-254
CVE-2016-6627,CWE-200
CVE-2016-6628,CWE-254
CVE-2016-6629,CWE-254
CVE-2016-6630,CWE-20
CVE-2016-6631,CWE-78
CVE-2016-6632,CWE-399
CVE-2016-6634,CWE-79
CVE-2016-6635,CWE-352
CVE-2016-6636,CWE-601
CVE-2016-6637,CWE-352
CVE-2016-6639,CWE-254
CVE-2016-6641,CWE-79
CVE-2016-6642,CWE-352
CVE-2016-6643,CWE-79
CVE-2016-6644,CWE-264
CVE-2016-6645,CWE-20
CVE-2016-6646,CWE-20
CVE-2016-6647,CWE-79
CVE-2016-6648,CWE-275
CVE-2016-6649,CWE-77
CVE-2016-6650,CWE-200
CVE-2016-6651,CWE-264
CVE-2016-6652,CWE-89
CVE-2016-6653,CWE-200
CVE-2016-6655,CWE-77
CVE-2016-6656,CWE-77
CVE-2016-6657,CWE-601
CVE-2016-6658,CWE-200
CVE-2016-6659,CWE-287
CVE-2016-6662,CWE-264
CVE-2016-6663,CWE-362
CVE-2016-6664,CWE-59
CVE-2016-6668,CWE-200
CVE-2016-6669,CWE-119
CVE-2016-6670,CWE-200
CVE-2016-6671,CWE-119
CVE-2016-6672,CWE-264
CVE-2016-6673,CWE-264
CVE-2016-6674,CWE-20
CVE-2016-6675,CWE-119
CVE-2016-6676,CWE-119
CVE-2016-6677,CWE-200
CVE-2016-6678,CWE-200
CVE-2016-6679,CWE-200
CVE-2016-6680,CWE-200
CVE-2016-6681,CWE-200
CVE-2016-6682,CWE-200
CVE-2016-6683,CWE-200
CVE-2016-6684,CWE-200
CVE-2016-6685,CWE-200
CVE-2016-6686,CWE-200
CVE-2016-6687,CWE-200
CVE-2016-6688,CWE-200
CVE-2016-6689,CWE-200
CVE-2016-6690,CWE-284
CVE-2016-6691,CWE-172
CVE-2016-6692,CWE-476
CVE-2016-6693,CWE-20
CVE-2016-6694,CWE-20
CVE-2016-6695,CWE-119
CVE-2016-6696,CWE-20
CVE-2016-6698,CWE-200
CVE-2016-6699,CWE-119
CVE-2016-6700,CWE-264
CVE-2016-6701,CWE-119
CVE-2016-6702,CWE-284
CVE-2016-6703,CWE-284
CVE-2016-6704,CWE-264
CVE-2016-6705,CWE-264
CVE-2016-6706,CWE-264
CVE-2016-6707,CWE-264
CVE-2016-6708,CWE-254
CVE-2016-6709,CWE-200
CVE-2016-6710,CWE-200
CVE-2016-6711,CWE-20
CVE-2016-6712,CWE-20
CVE-2016-6713,CWE-284
CVE-2016-6714,CWE-284
CVE-2016-6715,CWE-284
CVE-2016-6716,CWE-284
CVE-2016-6717,CWE-264
CVE-2016-6718,CWE-200
CVE-2016-6719,CWE-284
CVE-2016-6720,CWE-200
CVE-2016-6721,CWE-200
CVE-2016-6722,CWE-200
CVE-2016-6723,CWE-284
CVE-2016-6724,CWE-284
CVE-2016-6725,CWE-284
CVE-2016-6727,CWE-264
CVE-2016-6728,CWE-264
CVE-2016-6729,CWE-264
CVE-2016-6730,CWE-264
CVE-2016-6731,CWE-264
CVE-2016-6732,CWE-264
CVE-2016-6733,CWE-264
CVE-2016-6734,CWE-264
CVE-2016-6735,CWE-264
CVE-2016-6736,CWE-264
CVE-2016-6737,CWE-264
CVE-2016-6738,CWE-264
CVE-2016-6739,CWE-264
CVE-2016-6740,CWE-264
CVE-2016-6741,CWE-264
CVE-2016-6742,CWE-264
CVE-2016-6743,CWE-264
CVE-2016-6744,CWE-264
CVE-2016-6745,CWE-264
CVE-2016-6746,CWE-200
CVE-2016-6747,CWE-284
CVE-2016-6748,CWE-200
CVE-2016-6749,CWE-200
CVE-2016-6750,CWE-200
CVE-2016-6751,CWE-200
CVE-2016-6752,CWE-200
CVE-2016-6753,CWE-200
CVE-2016-6754,CWE-74
CVE-2016-6755,CWE-284
CVE-2016-6756,CWE-200
CVE-2016-6757,CWE-200
CVE-2016-6758,CWE-284
CVE-2016-6759,CWE-284
CVE-2016-6760,CWE-284
CVE-2016-6761,CWE-284
CVE-2016-6762,CWE-264
CVE-2016-6763,CWE-284
CVE-2016-6764,CWE-399
CVE-2016-6765,CWE-19
CVE-2016-6766,CWE-19
CVE-2016-6767,CWE-399
CVE-2016-6768,CWE-284
CVE-2016-6769,CWE-284
CVE-2016-6770,CWE-284
CVE-2016-6771,CWE-284
CVE-2016-6772,CWE-264
CVE-2016-6773,CWE-200
CVE-2016-6774,CWE-200
CVE-2016-6775,CWE-284
CVE-2016-6776,CWE-284
CVE-2016-6777,CWE-284
CVE-2016-6778,CWE-284
CVE-2016-6779,CWE-284
CVE-2016-6780,CWE-284
CVE-2016-6781,CWE-284
CVE-2016-6782,CWE-284
CVE-2016-6783,CWE-284
CVE-2016-6784,CWE-284
CVE-2016-6785,CWE-284
CVE-2016-6786,CWE-264
CVE-2016-6787,CWE-264
CVE-2016-6788,CWE-264
CVE-2016-6789,CWE-284
CVE-2016-6790,CWE-284
CVE-2016-6791,CWE-284
CVE-2016-6793,CWE-502
CVE-2016-6795,CWE-22
CVE-2016-6797,CWE-863
CVE-2016-6798,CWE-611
CVE-2016-6799,CWE-532
CVE-2016-6800,CWE-79
CVE-2016-6801,CWE-352
CVE-2016-6802,CWE-284
CVE-2016-6803,CWE-426
CVE-2016-6804,CWE-264
CVE-2016-6805,CWE-611
CVE-2016-6806,CWE-352
CVE-2016-6807,CWE-284
CVE-2016-6808,CWE-119
CVE-2016-6809,CWE-502
CVE-2016-6810,CWE-79
CVE-2016-6811,CWE-264
CVE-2016-6812,CWE-79
CVE-2016-6813,CWE-320
CVE-2016-6814,CWE-502
CVE-2016-6815,CWE-255
CVE-2016-6816,CWE-20
CVE-2016-6817,CWE-119
CVE-2016-6818,CWE-89
CVE-2016-6820,CWE-200
CVE-2016-6823,CWE-190
CVE-2016-6824,CWE-20
CVE-2016-6825,CWE-285
CVE-2016-6826,CWE-284
CVE-2016-6827,CWE-200
CVE-2016-6828,CWE-416
CVE-2016-6829,CWE-798
CVE-2016-6830,CWE-119
CVE-2016-6831,CWE-400
CVE-2016-6832,CWE-119
CVE-2016-6833,CWE-416
CVE-2016-6834,CWE-120
CVE-2016-6836,CWE-665
CVE-2016-6837,CWE-79
CVE-2016-6838,CWE-310
CVE-2016-6839,CWE-113
CVE-2016-6840,CWE-79
CVE-2016-6842,CWE-79
CVE-2016-6843,CWE-79
CVE-2016-6844,CWE-79
CVE-2016-6845,CWE-79
CVE-2016-6846,CWE-79
CVE-2016-6847,CWE-79
CVE-2016-6848,CWE-254
CVE-2016-6850,CWE-79
CVE-2016-6851,CWE-79
CVE-2016-6852,CWE-200
CVE-2016-6853,CWE-79
CVE-2016-6854,CWE-79
CVE-2016-6855,CWE-787
CVE-2016-6856,CWE-79
CVE-2016-6857,CWE-79
CVE-2016-6858,CWE-79
CVE-2016-6859,CWE-200
CVE-2016-6866,CWE-476
CVE-2016-6870,CWE-787
CVE-2016-6871,CWE-190
CVE-2016-6872,CWE-190
CVE-2016-6876,CWE-399
CVE-2016-6877,CWE-20
CVE-2016-6878,CWE-20
CVE-2016-6879,CWE-320
CVE-2016-6881,CWE-399
CVE-2016-6882,CWE-200
CVE-2016-6883,CWE-200
CVE-2016-6884,CWE-125
CVE-2016-6885,CWE-416
CVE-2016-6886,CWE-320
CVE-2016-6887,CWE-200
CVE-2016-6888,CWE-190
CVE-2016-6890,CWE-119
CVE-2016-6891,CWE-125
CVE-2016-6892,CWE-416
CVE-2016-6893,CWE-352
CVE-2016-6894,CWE-399
CVE-2016-6896,CWE-22
CVE-2016-6897,CWE-352
CVE-2016-6898,CWE-284
CVE-2016-6899,CWE-310
CVE-2016-6900,CWE-399
CVE-2016-6901,CWE-20
CVE-2016-6902,CWE-264
CVE-2016-6903,CWE-264
CVE-2016-6904,CWE-255
CVE-2016-6905,CWE-125
CVE-2016-6906,CWE-125
CVE-2016-6908,CWE-601
CVE-2016-6909,CWE-119
CVE-2016-6910,CWE-200
CVE-2016-6911,CWE-125
CVE-2016-6912,CWE-415
CVE-2016-6913,CWE-79
CVE-2016-6914,CWE-276
CVE-2016-6915,CWE-119
CVE-2016-6916,CWE-190
CVE-2016-6917,CWE-119
CVE-2016-6918,CWE-434
CVE-2016-6920,CWE-119
CVE-2016-6921,CWE-416
CVE-2016-6922,CWE-119
CVE-2016-6923,CWE-416
CVE-2016-6924,CWE-119
CVE-2016-6925,CWE-416
CVE-2016-6926,CWE-416
CVE-2016-6927,CWE-416
CVE-2016-6929,CWE-416
CVE-2016-6930,CWE-416
CVE-2016-6931,CWE-416
CVE-2016-6932,CWE-416
CVE-2016-6933,CWE-79
CVE-2016-6934,CWE-79
CVE-2016-6935,CWE-428
CVE-2016-6936,CWE-200
CVE-2016-6937,CWE-119
CVE-2016-6938,CWE-416
CVE-2016-6939,CWE-119
CVE-2016-6940,CWE-119
CVE-2016-6941,CWE-119
CVE-2016-6942,CWE-119
CVE-2016-6943,CWE-119
CVE-2016-6944,CWE-416
CVE-2016-6945,CWE-416
CVE-2016-6946,CWE-416
CVE-2016-6947,CWE-119
CVE-2016-6948,CWE-119
CVE-2016-6949,CWE-416
CVE-2016-6950,CWE-119
CVE-2016-6951,CWE-119
CVE-2016-6952,CWE-416
CVE-2016-6953,CWE-416
CVE-2016-6954,CWE-119
CVE-2016-6955,CWE-119
CVE-2016-6956,CWE-119
CVE-2016-6957,CWE-254
CVE-2016-6958,CWE-284
CVE-2016-6959,CWE-119
CVE-2016-6960,CWE-119
CVE-2016-6961,CWE-416
CVE-2016-6962,CWE-416
CVE-2016-6963,CWE-416
CVE-2016-6964,CWE-416
CVE-2016-6965,CWE-416
CVE-2016-6966,CWE-119
CVE-2016-6967,CWE-416
CVE-2016-6968,CWE-416
CVE-2016-6969,CWE-416
CVE-2016-6970,CWE-119
CVE-2016-6971,CWE-416
CVE-2016-6972,CWE-119
CVE-2016-6973,CWE-119
CVE-2016-6974,CWE-119
CVE-2016-6975,CWE-119
CVE-2016-6976,CWE-119
CVE-2016-6977,CWE-119
CVE-2016-6978,CWE-119
CVE-2016-6979,CWE-416
CVE-2016-6980,CWE-416
CVE-2016-6981,CWE-416
CVE-2016-6982,CWE-119
CVE-2016-6983,CWE-119
CVE-2016-6984,CWE-119
CVE-2016-6985,CWE-119
CVE-2016-6986,CWE-119
CVE-2016-6987,CWE-416
CVE-2016-6988,CWE-416
CVE-2016-6989,CWE-119
CVE-2016-6990,CWE-119
CVE-2016-6992,CWE-704
CVE-2016-6993,CWE-416
CVE-2016-6994,CWE-119
CVE-2016-6995,CWE-119
CVE-2016-6996,CWE-119
CVE-2016-6997,CWE-119
CVE-2016-6998,CWE-119
CVE-2016-6999,CWE-190
CVE-2016-7000,CWE-119
CVE-2016-7001,CWE-119
CVE-2016-7002,CWE-119
CVE-2016-7003,CWE-119
CVE-2016-7004,CWE-119
CVE-2016-7005,CWE-119
CVE-2016-7006,CWE-119
